book_id,isbn,authors,original_publication_year,title
6347,307118398,Mercer Mayer,1977,Just Me and My Dad (Little Critter)
6348,034546639X,Robert Fulghum,1986,All I Really Need to Know I Learned in Kindergarten
6349,312981260,Matthew Reilly,1999,Temple
6350,786837888,"Dave Barry, Ridley Pearson, Greg Call",2007,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)"
6351,767915747,Sarah Macdonald,2002,Holy Cow: An Indian Adventure
6352,345515633,Tess Gerritsen,2012,"Last to Die (Rizzoli & Isles, #10)"
6353,034549749X,China Miéville,2010,Kraken
6354,184391400X,Jean-Paul Sartre,1939,The Wall
6355,1476702993,Lisa Jewell,2013,The House We Grew Up In
6356,7466064,George R.R. Martin,2011,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)"
6357,141658661X,Brad Thor,2011,"Full Black (Scot Harvath, #10)"
6358,,Helen Bryan,2012,The Sisterhood
6359,340796146,Enid Blyton,1942,"Five on a Treasure Island (Famous Five, #1)"
6360,312997191,Elin Hilderbrand,2003,Summer People
6361,836213122,Bill Watterson,1996,There's Treasure Everywhere: A Calvin and Hobbes Collection
6362,1569319960,"Yoko Kamio, 神尾葉子",1992,"Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)"
6363,1416596585,Steven Levy,2011,"In the Plex: How Google Thinks, Works, and Shapes Our Lives"
6364,571225403,Kazuo Ishiguro,2000,When We Were Orphans
6365,,Linda Kage,2013,"Price of a Kiss (Forbidden Men, #1)"
6366,393068579,David Small,2009,Stitches
6367,1594488134,Ellis Avery,2012,The Last Nude
6368,590554107,Tamora Pierce,1998,"Daja's Book (Circle of Magic, #3)"
6369,345419359,Anne McCaffrey,1991,"All the Weyrs of Pern (Pern, #11)"
6370,,Jamie McGuire,2015,"Beautiful Sacrifice (The Maddox Brothers, #3)"
6371,345481305,Naomi Novik,2006,"Black Powder War (Temeraire, #3)"
6372,1416503811,Julie Garwood,2000,"Heartbreaker (Buchanan-Renard, #1)"
6373,590480871,David Shannon,1999,David Goes To School
6374,590554115,Tamora Pierce,1999,"Briar's Book (Circle of Magic, #4)"
6375,380710811,Colleen McCullough,1990,"The First Man in Rome (Masters of Rome, #1)"
6376,067102731X,John Connolly,1999,"Every Dead Thing (Charlie Parker, #1)"
6377,014101587X,Daniel Silva,2003,"The Confessor (Gabriel Allon, #3)"
6378,345479122,"Tomoko Hayakawa, David Ury",2000,"The Wallflower, Vol. 1 (The Wallflower, #1)"
6379,312547730,"Robert Kirkman, Jay Bonansinga",2011,Rise of the Governor (The Walking Dead #1)
6380,786929804,R.A. Salvatore,2002,"The Thousand Orcs (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)"
6381,812996089,Anna Quindlen,2016,Miller's Valley
6382,080213422X,Jerzy Kosiński,1965,The Painted Bird
6383,752876872,Maeve Binchy,1994,The Glass Lake
6384,465028020,Jonathan Haidt,2005,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom
6385,1594567395,Edgar Allan Poe,1842,The Masque of the Red Death
6386,345496574,Peter F. Hamilton,2009,The Evolutionary Void
6387,1416989404,L.J. Smith,1997,"The Forbidden Game (The Forbidden Game, #1-3)"
6388,1416953558,Elizabeth Scott,2008,Perfect You
6389,452269652,Toni Morrison,1992,Jazz
6390,1405204273,Benjamin Hoff,1992,The Te of Piglet
6391,316735167,Cecily von Ziegesar,2004,"You're the One That I Want (Gossip Girl, #6)"
6392,810114844,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",1927,The Twelve Chairs
6393,1558744630,"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",1997,"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)"
6394,316231053,Megan Abbott,2014,The Fever
6395,399218858,Eric Carle,1990,The Very Quiet Cricket
6396,763631620,Alison Croggon,2002,"The Naming (The Books of Pellinor, #1)"
6397,441010652,Simon R. Green,2003,"Something from the Nightside (Nightside, #1)"
6398,740718584,Thomas J. Stanley,2006,The Millionaire Mind
6399,6178715,Sidney Sheldon,1992,The Stars Shine Down
6400,811826848,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",2000,The Beatles Anthology
6401,61707803,"Christopher  Ryan, Cacilda Jethá",2010,Sex at Dawn: The Prehistoric Origins of Modern Sexuality
6402,316911488,Cecily von Ziegesar,2002,"You Know You Love Me (Gossip Girl, #2)"
6403,1442402849,"Annette Pollert, L.J. Smith",2009,Night World: The Ultimate Fan Guide
6404,688040748,Vera B. Williams,1982,A Chair for My Mother
6405,349103232,Iain Banks,1992,The Crow Road
6406,385338104,Jonathan Tropper,2003,The Book of Joe
6407,880386525,"Margaret Weis, Tracy Hickman",1985,Dragonlance Chronicles (Dragonlance #1-3)
6408,1421505754,Kiyoko Arai,2004,"Beauty Pop, Vol. 1 (Beauty Pop, #1)"
6409,61119725,Eric Carle,1997,From Head to Toe
6410,1590521676,Joshua Harris,2000,Boy Meets Girl: Say Hello to Courtship
6411,1401205003,"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",2006,"Fables, Vol. 6: Homelands"
6412,,Whitney G.,2014,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)"
6413,374299102,Marilynne Robinson,2008,"Home (Gilead, #2)"
6414,718031822,Jen Hatmaker,2015,For the Love: Fighting for Grace in a World of Impossible Standards
6415,,J. Sterling,2013,"The Game Changer (The Perfect Game, #2)"
6416,1476751803,Christina Lauren,2014,"Sweet Filthy Boy (Wild Seasons, #1)"
6417,521293731,William Shakespeare,1600,The Winter's Tale
6418,1405088834,Peter F. Hamilton,2008,The Temporal Void
6419,1607069466,"Matt Fraction, Chip Zdarsky",2014,"Sex Criminals, Vol. 1: One Weird Trick"
6420,842361936,"Tim LaHaye, Jerry B. Jenkins",2003,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)"
6421,375990690,Lauren Kate,2013,"Teardrop (Teardrop, #1)"
6422,399156399,Patricia Cornwell,2009,"The Scarpetta Factor (Kay Scarpetta, #17)"
6423,374384738,Marie Rutkoski,2016,"The Winner's Kiss (The Winner's Trilogy, #3)"
6424,,R.K. Lilley,2013,"Bad Things (Tristan & Danika, #1)"
6425,345382846,Sharon Kay Penman,1985,"Here be Dragons (Welsh Princes, #1)"
6426,1400045371,"Byron Katie, Stephen Mitchell",2002,Loving What Is: Four Questions That Can Change Your Life
6427,60521228,"Sid Fleischman, Peter Sís",1986,The Whipping Boy
6428,1781106282,"J.K. Rowling, MinaLima",2016,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)"
6429,448445867,Carolyn Keene,,Nancy Drew: #1-64
6430,1593080786,"George Bernard Shaw, John A. Bertolini",2004,Pygmalion and Three Other Plays
6431,345477367,Drew Karpyshyn,2006,"Path of Destruction (Star Wars: Darth Bane, #1)"
6432,,Elizabeth  Hall,2015,Miramont's Ghost
6433,758272812,Brigid Kemmerer,2012,"Storm (Elemental, #1)"
6434,61976792,Maureen Johnson,2011,"The Last Little Blue Envelope (Little Blue Envelope, #2)"
6435,684813785,Richard Rhodes,1986,The Making of the Atomic Bomb
6436,1409113965,Maeve Binchy,2010,Minding Frankie
6437,842319476,Francine Rivers,2000,Unveiled: Tamar (Lineage of Grace #1)
6438,1559360739,Tony Kushner,1993,"Angels in America, Part Two: Perestroika"
6439,033034837X,Ken Follett,1996,The Third Twin
6440,765340771,"Brian Herbert, Kevin J. Anderson",2002,"The Butlerian Jihad (Legends of Dune, #1)"
6441,385491743,Richard Koch,1950,The 80/20 Principle: The Secret to Achieving More with Less
6442,385152132,"William Blake, David V. Erdman, Harold Bloom",1965,The Complete Poetry and Prose
6443,385542070,Ian McEwan,2016,Nutshell
6444,1421501694,"Tsugumi Ohba, Takeshi Obata",2004,"Death Note, Vol. 2: Confluence (Death Note, #2)"
6445,1569714983,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",1984,"Akira, Vol. 1"
6446,074326603X,Robert   Harris,2006,"Imperium: A Novel of Ancient Rome (Cicero, #1)"
6447,394743253,Richard Ford,1986,The Sportswriter
6448,439703700,Garth Nix,2004,"Grim Tuesday (The Keys to the Kingdom, #2)"
6449,272346783X,Julie Maroh,2010,Le bleu est une couleur chaude
6450,385539282,Bill Bryson,2015,The Road to Little Dribbling: Adventures of an American in Britain
6451,140227663X,Susanna Kearsley,2013,"The Firebird (Slains, #2)"
6452,1427803196,"Tachibana Higuchi, 樋口 橘",2003,"Gakuen Alice, Vol. 01 (Gakuen Alice, #1)"
6453,316353299,William Least Heat-Moon,1982,Blue Highways
6454,345485599,Anne Tyler,1988,Breathing Lessons
6455,517206064,Emily Dickinson,1890,Selected Poems
6456,1593081316,"Robert Louis Stevenson, Jenny Davidson",1886,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories 
6457,884944441,Spencer W. Kimball,1969,The Miracle of Forgiveness
6458,345516109,Anne Fortier,2010,Juliet
6459,373775490,Gena Showalter,2011,The Darkest Secret (Lords of the Underworld #7)
6460,307594173,Toni Morrison,2014,God Help the Child
6461,1593079788,"Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",2007,"The Umbrella Academy, Vol. 1: The Apocalypse Suite"
6462,1937053571,Jennifer L. Armentrout,2013,"Sentinel (Covenant, #5)"
6463,1590597141,Jessica Livingston,2001,Founders at Work: Stories of Startups' Early Days
6464,,Lacey Weatherford,2012,"Crush (Crush, #1)"
6465,307406105,Scott Sigler,2008,"Infected (Infected, #1)"
6466,374351384,Leila Sales,2013,This Song Will Save Your Life
6467,014006690X,Gloria Naylor,1982,The Women of Brewster Place
6468,785190228,"G. Willow Wilson, Adrian Alphona, Jacob Wyatt",2015,"Ms. Marvel, Vol. 2: Generation Why"
6469,800758188,Elisabeth Elliot,1984,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control
6470,1442440759,"Jenny Han, Siobhan Vivian",2012,"Burn for Burn (Burn for Burn, #1)"
6471,1416571760,David McCullough,2011,The Greater Journey: Americans in Paris
6472,345390407,David Eddings,1994,"The Hidden City (The Tamuli, #3)"
6473,,"Petra Durst-Benning, Samuel Willcocks",2000,The Glassblower
6474,307599469,Maggie Shipstead,2012,Seating Arrangements
6475,142002429,David Foster Wallace,1987,The Broom of the System
6476,425226743,Julie James,2009,Practice Makes Perfect (Berkley Sensation)
6477,439700930,Patrick Carman,2003,"The Dark Hills Divide (The Land of Elyon, #1)"
6478,62284835,Tahereh Mafi,2013,"Fracture Me (Shatter Me, #2.5)"
6479,031623107X,Megan Abbott,2016,You Will Know Me
6480,345363132,Sharon Kay Penman,1982,The Sunne in Splendour
6481,571169341,Tom Stoppard,1993,Arcadia
6482,,Scott Pratt,2008,An Innocent Client
6483,671725661,Irving Shulman,1961,West Side Story
6484,552142743,Anne McCaffrey,1998,"The Masterharper of Pern (Pern, #15)"
6485,375424040,Leonard Mlodinow,2008,The Drunkard's Walk: How Randomness Rules Our Lives
6486,316210730,James Patterson,2011,"Merry Christmas, Alex Cross (Alex Cross, #19)"
6487,321344758,Steve Krug,2000,Don't Make Me Think: A Common Sense Approach to Web Usability
6488,425206866,Charlaine Harris,1996,"Shakespeare's Landlord (Lily Bard, #1)"
6489,1620610086,Jennifer L. Armentrout,2012,"Shadows (Lux, #0.5)"
6490,141699176X,Orson Scott Card,2010,"Pathfinder (Pathfinder, #1)"
6491,316348406,Lindy West,2016,Shrill: Notes from a Loud Woman
6492,451456734,Anne Bishop,2000,"Queen of the Darkness (The Black Jewels, #3)"
6493,,Harper Sloan,2013,"Axel (Corps Security, #1)"
6494,425240169,Julie James,2011,"A Lot like Love (FBI/US Attorney, #2)"
6495,553154346,"Jim Kjelgaard, Carl Pfeuffer",1945,"Big Red (Big Red, #1)"
6496,345427637,Caleb Carr,1997,"The Angel of Darkness (Dr. Laszlo Kreizler, #2)"
6497,7466072,George R.R. Martin,2011,"A Dance with Dragons: After the Feast (A Song of Ice and Fire #5, Part 2 of 2)"
6498,307119394,Mercer Mayer,1983,I Was So Mad
6499,9791680000,Arthur Conan Doyle,1892,"Silver Blaze (The Memoirs of Sherlock Holmes, #1)"
6500,312422288,Augusten Burroughs,2000,Sellevision
6501,031298166X,Agatha Christie,1949,Crooked House
6502,000675399X,T.H. White,1938,"The Sword in the Stone (The Once and Future King, #1)"
6503,439498821,Jaclyn Moriarty,2003,"The Year of Secret Assignments (Ashbury/Brookfield, #2)"
6504,307962520,Anne Rice,2014,"Prince Lestat (The Vampire Chronicles, #11)"
6505,553280511,L.M. Montgomery,1926,The Blue Castle 
6506,7284977,Cecelia Ahern,2008,The Gift
6507,553807730,Dean Koontz,2013,"Deeply Odd (Odd Thomas, #6)"
6508,930289226,"Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell",1983,"Swamp Thing, Vol. 1: Saga of the Swamp Thing"
6509,345438205,Arthur C. Clarke,1997,"3001: The Final Odyssey (Space Odyssey, #4)"
6510,380730367,Dennis Lehane,1999,"Prayers for Rain (Kenzie & Gennaro, #5)"
6511,312534353,Alyson Noel,2010,"The Immortals Boxed Set (The Immortals, #1-3)"
6512,7120982,Agatha Christie,1962,"The Mirror Crack'd from Side to Side (Miss Marple, #9)"
6513,440245265,Lara Adrian,2009,"Shades of Midnight (Midnight Breed, #7)"
6514,750026049,Jan Brett,1997,The Hat
6515,62117378,Kasie West,2013,"Pivot Point (Pivot Point, #1)"
6516,1400031524,"Henning Mankell, Laurie Thompson",1992,"The Dogs of Riga (Kurt Wallander, #2)"
6517,385352875,Paolo Bacigalupi,2015,The Water Knife
6518,,Karl Weber,2009,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
6519,399150862,Catherine Coulter,1996,The Cove  (FBI Thriller #1)
6520,752816993,Robert Crais,1987,"The Monkey's Raincoat (Elvis Cole, #1)"
6521,316955108,Herman Wouk,1951,The Caine Mutiny
6522,1442474289,Becca Fitzpatrick,2014,Black Ice
6523,753820331,James Lee Burke,1987,"The Neon Rain (Dave Robicheaux, #1)"
6524,375700188,"Thomas à Kempis, William Benham",1418,The Imitation of Christ
6525,1481060953,K.A. Linde,2012,"Avoiding Responsibility (Avoiding, #2)"
6526,60588284,Kevin Henkes,2004,Kitten's First Full Moon
6527,163215711X,"Brian K. Vaughan, Fiona Staples",2016,"Saga, Vol. 6 (Saga, #6)"
6528,778322955,Debbie Macomber,2005,"A Good Yarn (Blossom Street, #2)"
6529,1401324029,Richard Castle,2010,"Naked Heat (Nikki Heat, #2)"
6530,671722921,William Shakespeare,1589,Titus Andronicus
6531,61670855,L.J. Smith,2008,"The Initiation / The Captive Part I (The Secret Circle, #1-2)"
6532,439568404,R.L. Stine,1993,"Night of the Living Dummy (Goosebumps, #7)"
6533,449208060,Jeffrey Archer,1977,"Shall We Tell the President? (Kane & Abel, #3)"
6534,425230155,Charlaine Harris,2009,"Grave Secret (Harper Connelly, #4)"
6535,140260706,Peter Shaffer,1973,Equus
6536,380789833,Raymond E. Feist,1998,"Shards of a Broken Crown (The Serpentwar Saga, #4)"
6537,316201545,"Chris Colfer, Brandon Dorman",2013,"The Enchantress Returns (The Land of Stories, #2)"
6538,,Charlie N. Holmberg,2015,"The Master Magician (The Paper Magician Trilogy, #3)"
6539,553582755,Dean Koontz,2001,One Door Away from Heaven
6540,312605390,Lisa Kleypas,2010,"Love in the Afternoon (The Hathaways, #5)"
6541,60891270,"Joseph Delaney, Patrick  Arrasmith",2007,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)"
6542,,Jennifer Probst,2012,"The Marriage Trap (Marriage to a Billionaire, #2)"
6543,671796666,"Sam Smith, Doug Grud",1992,The Jordan Rules
6544,307381757,Michelle Moran,2008,The Heretic Queen
6545,310228638,John Ortberg,2001,"If You Want to Walk on Water, You've Got to Get Out of the Boat"
6546,670020486,Janice Y.K. Lee,2008,The Piano Teacher
6547,689823959,Livia E. Bitton-Jackson,1997,I Have Lived a Thousand Years
6548,1594203075,"Roy F. Baumeister, John Tierney",2011,Willpower: Rediscovering the Greatest Human Strength
6549,052595192X,Tami Hoag,2010,"Secrets to the Grave (Oak Knoll, #2)"
6550,1596435704,Caragh M. O'Brien,2011,"Prized (Birthmarked, #2)"
6551,345318854,Piers Anthony,1985,"With a Tangled Skein (Incarnations of Immortality, #3)"
6552,316059854,Anita Shreve,2007,Body Surfing
6553,1551113813,"Ford Madox Ford, Kenneth Womack, William Baker",1915,The Good Soldier
6554,553567713,"Margaret Weis, Tracy Hickman",1993,"Into the Labyrinth (The Death Gate Cycle, #6)"
6555,1411608313,J.L. Bourne,2004,"Day by Day Armageddon (Day by Day Armageddon,#1)"
6556,039487336X,"Stan Berenstain, Jan Berenstain",1987,The Berenstain Bears' Trouble at School
6557,345517989,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",2009,The Talisman (Volume 1): The Road of Trials
6558,553269828,David Brin,1980,"Sundiver (The Uplift Saga, #1)"
6559,1569472025,Stephen Fry,1997,Moab Is My Washpot (Memoir #1)
6560,099050560X,Meredith Wild,2014,"Hardline (Hacker, #3)"
6561,425214435,John Sandford,1991,"Eyes of Prey (Lucas Davenport, #3)"
6562,545298415,Peter Lerangis,2012,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)"
6563,60776242,Ellen Schreiber,2005,"Kissing Coffins (Vampire Kisses, #2)"
6564,446556246,Sebastian Junger,2010,War
6565,1442413336,John Corey Whaley,2011,Where Things Come Back
6566,316154512,Anita Shreve,2005,A Wedding in December
6567,7162219,Simon Singh,2004,Big Bang: The Origin of the Universe
6568,1401201180,"Alan Moore, Kevin O'Neill",2003,"The League of Extraordinary Gentlemen, Vol. 2"
6569,143035304,Jacqueline Winspear,2004,"Birds of a Feather (Maisie Dobbs, #2)"
6570,1904910033,Shiv Khera,1998,You Can Win: A Step by Step Tool for Top Achievers
6571,399256199,John Flanagan,2011,"The Outcasts (Brotherband Chronicles, #1)"
6572,847829863,Umberto Eco,2007,On Ugliness
6573,007141858X,Leil Lowndes,1999,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships
6574,1591163277,Gosho Aoyama,1994,"Case Closed, Vol. 1"
6575,60652942,C.S. Lewis,1943,The Abolition of Man
6576,1569319049,Yoshihiro Togashi,1990,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)"
6577,857207563,Philippa Gregory,2014,"The King's Curse (The Plantagenet and Tudor Novels, #7)"
6578,60758287,Robin Hobb,2005,"Shaman's Crossing (Soldier Son, #1)"
6579,446694533,Joshilyn Jackson,2005,Gods in Alabama
6580,039915597X,Sue Grafton,2009,"U Is for Undertow (Kinsey Millhone, #21)"
6581,786907509,R.A. Salvatore,1993,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)"
6582,015205085X,L.A. Meyer,2002,"Bloody Jack (Bloody Jack, #1)"
6583,1501135910,Phil Knight,2016,Shoe Dog: A Memoir by the Creator of NIKE
6584,,Paul Pilkington,2011,"The One You Love (Emma Holden Suspense Mystery, #1)"
6585,425204189,J.D. Robb,2005,"Survivor In Death (In Death, #20)"
6586,067031255X,Andrew Loomis,1943,Figure Drawing for All It's Worth (How to draw and paint)
6587,1573228737,Sarah Waters,1999,Affinity
6588,553381571,Pat Conroy,1969,The Water is Wide: A Memoir
6589,425197387,Clive Cussler,1974,"Iceberg (Dirk Pitt, #3)"
6590,751507954,Bill Watterson,1990,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury
6591,743234413,Tim Winton,1991,Cloudstreet
6592,843955430,Jack Ketchum,1989,The Girl Next Door
6593,671732498,Carlos Castaneda,1968,A Separate Reality
6594,1400078377,"Natsuo Kirino, Stephen Snyder",1997,Out
6595,64404455,"Philippa Pearce, Susan Einzig",1958,Tom's Midnight Garden
6596,,Anne Bishop,2014,"Murder of Crows (The Others, #2)"
6597,1442494786,"Cassandra Clare, Sarah Rees Brennan",2013,"What Really Happened in Peru (The Bane Chronicles, #1)"
6598,786929715,Kevin Stein,1989,"Brothers Majere (Dragonlance: Preludes, #3)"
6599,031623480X,"David  Perlmutter, Kristin Loberg",2013,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers"
6600,72434171,Annie Dillard,1974,Pilgrim at Tinker Creek
6601,553588117,Raymond E. Feist,1989,"Prince of the Blood (Krondor's Sons, #1)"
6602,9993911550,Roger Zelazny,1978,The Courts of Chaos (The Chronicles of Amber #5)
6603,307719219,"Daron Acemoğlu, James A. Robinson",2012,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty"
