book_id,isbn,authors,original_publication_year,title
4446,0451228669,Rachel Caine,2009,"Fade Out (The Morganville Vampires, #7)"
4447,0425195201,Lilian Jackson Braun,1966,"The Cat Who Could Read Backwards (Cat Who..., #1)"
4448,,Nyrae Dawn,2012,"Charade (Games, #1)"
4449,0001423163001,"Rick Riordan, Haley Riordan",2012,The Demigod Diaries
4450,,Courtney Cole,2013,"If You Stay (Beautifully Broken, #1)"
4451,0385346999,"Neil Patrick Harris, David Javerbaum, Antony Hare",2014,Neil Patrick Harris: Choose Your Own Autobiography
4452,0671011375,Kathy Reichs,1999,"Death du Jour (Temperance Brennan, #2)"
4453,0842345523,Josh McDowell,1977,More Than a Carpenter
4454,0765318415,Cherie Priest,2009,"Boneshaker (The Clockwork Century, #1)"
4455,0553146963,Rita Mae Brown,1973,Rubyfruit Jungle
4456,0375990674,Lauren Kate,2012,"Fallen in Love (Fallen, #3.5)"
4457,0545540607,Raina Telgemeier,2014,Sisters
4458,0001597372552,D.J. MacHale,2003,"The Never War (Pendragon, #3)"
4459,0001857238273,Terry Brooks,1992,"The Elf Queen of Shannara (Heritage of Shannara, #3)"
4460,0441006108,Brian Jacques,1990,"Mattimeo (Redwall, #3)"
4461,,James S.A. Corey,2015,"Nemesis Games (The Expanse, #5)"
4462,0060927488,Marianne Williamson,1992,"A Return to Love: Reflections on the Principles of ""A Course in Miracles"""
4463,0446539759,David Baldacci,2009,"First Family (Sean King & Michelle Maxwell, #4)"
4464,0001585673692,Charles Portis,1968,True Grit
4465,0449902927,Susan  Jeffers,1987,Feel the Fear and Do It Anyway
4466,,Katy Evans,2013,"Mine (Real, #2)"
4467,000125000621X,Matthew Dicks,2012,Memoirs of an Imaginary Friend
4468,0670886580,"Salman Rushdie, Paul Birkbeck",1990,"Haroun and the Sea of Stories (Khalifa Brothers, #1)"
4469,0001476707723,Susan Crandall,2013,Whistling Past the Graveyard
4470,0001442436646,Kresley Cole,2012,"Poison Princess (The Arcana Chronicles, #1)"
4471,0007118899,Paullina Simons,2003,"Tatiana and Alexander (The Bronze Horseman, #2)"
4472,0765336405,Brian Staveley,2014,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)"
4473,0743243315,Monica Ali,2003,Brick Lane
4474,0670016780,Sally Green,2014,"Half Bad (The Half Bad Trilogy, #1)"
4475,0571203132,"Nikos Kazantzakis, Νίκος Καζαντζάκης",1946,Zorba the Greek
4476,0064400204,"William H. Armstrong, James Barkley",1969,Sounder
4477,000145162445X,"Lawrence M. Krauss, Richard Dawkins",2012,A Universe from Nothing: Why There Is Something Rather Than Nothing
4478,0061351423,"Slash, Anthony Bozza",2007,Slash
4479,0425233367,Nalini Singh,2010,"Archangel's Kiss (Guild Hunter, #2)"
4480,0399256938,Rachel Hawkins,2014,"Rebel Belle (Rebel Belle, #1)"
4481,0345476999,Tess Gerritsen,2006,"The Mephisto Club (Rizzoli & Isles, #6)"
4482,0842342710,Francine Rivers,1995,The Scarlet Thread 
4483,0836221362,Bill Watterson,1996,It's a Magical World: A Calvin and Hobbes Collection
4484,0001595828117,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",2012,"Avatar: The Last Airbender (The Promise, #1)"
4485,0415278481,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",1943,Being and Nothingness
4486,0008370540376,Andrzej Sapkowski,1993,"Miecz przeznaczenia (Saga o Wiedźminie, #2)"
4487,0618249060,"Rachel Carson, Linda Lear, Edward O. Wilson",1962,Silent Spring
4488,0001596064854,Brandon Sanderson,2012,"Legion (Legion, #1)"
4489,0062372106,Holly Madison,2015,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny
4490,0001846057647,James Patterson,2011,Kill Alex Cross (Alex Cross #18)
4491,0062244752,Nadia Hashimi,2014,The Pearl That Broke Its Shell
4492,0001416971750,"Scott Westerfeld, Keith Thompson",2010,"Behemoth (Leviathan, #2)"
4493,0767915828,Martha Stout,2005,The Sociopath Next Door
4494,0001401210104,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)"
4495,0810979772,Jeff Kinney,2007,Do-It-Yourself Book (Diary of a Wimpy Kid)
4496,0593054601,Dan Brown,2003,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)"
4497,0007208006,Jennifer Donnelly,2002,"The Tea Rose (The Tea Rose, #1)"
4498,0345524594,Ben Aaronovitch,2011,"Moon Over Soho (Peter Grant, #2)"
4499,0001402284314,Charles Belfoure,2013,The Paris Architect
4500,0001595145842,"Morgan Rhodes, Michelle Rowen",2012,"Falling Kingdoms (Falling Kingdoms, #1)"
4501,0001401904599,"Esther Hicks, Jerry Hicks, Wayne W. Dyer",2004,Ask and It Is Given: Learning to Manifest Your Desires
4502,0061988243,"Isabel Allende, Margaret Sayers Peden",2009,Island Beneath the Sea
4503,0140436227,"Henry Fielding, Thomas Keymer, Alice Wakely",1749,"The History of Tom Jones, a Foundling"
4504,0192839772,Sherwood Anderson,1919,"Winesburg, Ohio"
4505,0001502541858,Jamie McGuire,2015,"Beautiful Redemption (The Maddox Brothers, #2)"
4506,0312939019,Sue Grafton,1986,"C is for Corpse  (Kinsey Millhone, #3)"
4507,0001401204872,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2004,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)"
4508,0060958022,Joanne Harris,2001,Five Quarters of the Orange
4509,000843396867X,Roberto Bolaño,2004,2666
4510,0060987049,Douglas Coupland,1995,Microserfs
4511,0001449410243,"Matthew Inman, The Oatmeal",2012,How to Tell If Your Cat Is Plotting to Kill You
4512,0446580341,David Baldacci,2007,"Simple Genius (Sean King & Michelle Maxwell, #3)"
4513,0316014281,Anita Shreve,2004,Light on Snow
4514,0316905747,Darren Shan,2001,"Vampire Mountain (Cirque Du Freak, #4)"
4515,0001407247425,Philip K. Dick,1965,The Three Stigmata of Palmer Eldritch
4516,0385354304,"Haruki Murakami, Ted Goossen",2005,The Strange Library
4517,0385334176,Kurt Vonnegut Jr.,1982,Deadeye Dick
4518,0001439181780,Rhonda Byrne,2009,"The Power (The Secret, #2)"
4519,0451460286,"Diana L. Paxson, Marion Zimmer Bradley",2004,"Ancestors of Avalon (Avalon, #5)"
4520,0001555974708,"Per Petterson, Anne Born",2003,Out Stealing Horses
4521,0001563891425,"Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent",1993,"Batman: Knightfall, Vol. 1: Broken Bat"
4522,0001632154382,"Brian K. Vaughan, Fiona Staples",2015,"Saga, Vol. 5 (Saga, #5)"
4523,0001416543686,Brad Thor,2002,"The Lions of Lucerne (Scot Harvath, #1)"
4524,0453007449,"Stephen King, Willem Dafoe",1989,One Past Midnight: The Langoliers
4525,0440779030,Elizabeth George Speare,1983,The Sign of the Beaver
4526,0060822554,"John Fante, Charles Bukowski",1939,"Ask the Dust (Arturo Bandini, #3)"
4527,0679774025,Rick Bragg,1997,All Over But the Shoutin'
4528,0425147517,"Leigh Nichols, Dean Koontz",1979,The Key to Midnight
4529,000067002497X,"Philip Pullman, Jacob Grimm, Wilhelm Grimm",2012,Fairy Tales from the Brothers Grimm: A New English Version
4530,0765351544,Terry Goodkind,1998,"Debt of Bones (Sword of Truth, #0.5)"
4531,0571166938,Milan Kundera,1967,The Joke
4532,,Philippa Gregory,2013,"The White Princess (The Plantagenet and Tudor Novels, #5)"
4533,0001591141273,Stephen Coonts,1986,Flight of the Intruder (Jake Grafton #1)
4534,0689840330,Susan Cooper,1977,"Silver on the Tree (The Dark is Rising, #5)"
4535,0001405209496,Enid Bagnold,1935,National Velvet
4536,0812932293,Richard Branson,2011,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way"
4537,0872206033,"Aristophanes, Sarah Ruden",-411,Lysistrata
4538,0001847442404,Elizabeth Kostova,2010,The Swan Thieves
4539,0385344406,Karen Marie Moning,2012,"Iced (Fever, #6)"
4540,,Peter Clines,2012,14
4541,0547152604,Gary D. Schmidt,2011,Okay for Now
4542,0842329277,"Tim LaHaye, Jerry B. Jenkins",1990,"Assassins (Left Behind, #6)"
4543,0316214442,Joe Abercrombie,2012,"Red Country (First Law World, #6)"
4544,0553271369,Pat Conroy,1980,The Lords of Discipline
4545,0547569653,"Scott Jurek, Steve Friedman",2012,Eat and Run: My Unlikely Journey to Ultramarathon Greatness
4546,0385341970,Karin Slaughter,2010,"Broken (Will Trent, #4)"
4547,0316099759,Elin Hilderbrand,2014,The Matchmaker
4548,0842332286,"Tim LaHaye, Jerry B. Jenkins",2000,"The Mark (Left Behind, #8)"
4549,0061240273,Marisa de los Santos,2008,Belong to Me
4550,0060525851,Erin Hunter,2005,"The Darkest Hour (Warriors, #6)"
4551,0099366711,James Ellroy,1990,"L.A. Confidential (L.A. Quartet, #3)"
4552,0001250031125,Louise Penny,2012,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)"
4553,0345367693,David Eddings,1989,"The Diamond Throne (The Elenium, #1)"
4554,0001593074492,"Joss Whedon, Brett Matthews, Will Conrad",2006,"Those Left Behind (Serenity, #1)"
4555,000075283455X,Larry McMurtry,1975,Terms of Endearment
4556,000074990741X,Sherrilyn Kenyon,2004,"Kiss of the Night (Dark-Hunter, #4)"
4557,0552772275,Madeleine Wickham,1999,The Wedding Girl
4558,0849905702,Max Lucado,2000,He Chose the Nails
4559,0001408810441,Carrie Jones,2010,"Entice (Need, #3)"
4560,0142002070,Ian Fleming,1957,"From Russia With Love (James Bond, #5)"
4561,000014023828X,T.C. Boyle,1995,The Tortilla Curtain
4562,0061659258,Melissa Marr,2011,"Darkest Mercy (Wicked Lovely, #5)"
4563,000159463467X,Emma Straub,2016,Modern Lovers
4564,,R.L. Mathewson,2012,"Checkmate (Neighbor from Hell, #3)"
4565,000006001234X,Terry Pratchett,2001,"The Amazing Maurice and His Educated Rodents (Discworld, #28)"
4566,0195067142,"Eugene B. Sledge, Paul Fussell",1981,With the Old Breed: At Peleliu and Okinawa
4567,0152052607,"Eleanor Estes, Louis Slobodkin",1944,The Hundred Dresses
4568,000125001980X,Sarah Addison Allen,2014,"Lost Lake (Lost Lake, #1)"
4569,,Meredith Wild,2013,"Hardwired (Hacker, #1)"
4570,0525952993,Tracy Chevalier,2013,The Last Runaway
4571,0553813145,Steven Erikson,2004,"Midnight Tides (The Malazan Book of the Fallen, #5)"
4572,0316234478,Kass Morgan,2013,"The 100 (The 100, #1)"
4573,0312656270,Alexandra Adornetto,2011,"Hades (Halo, #2)"
4574,0001401202012,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",2004,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)"
4575,0689831870,"Karma Wilson, Jane Chapman",2002,Bear Snores On
4576,0425285170,Lauren Graham,2016,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between"
4577,0374349460,Gabrielle Zevin,2007,Memoirs of a Teenage Amnesiac
4578,0142501522,"Brian Jacques, Gary Chalk",1992,"Salamandastron (Redwall, #5)"
4579,0963192566,Anne Rice,1996,Servant of the Bones
4580,0689868200,Holly Black,2007,"Ironside (Modern Faerie Tales, #3)"
4581,0670072818,Melina Marchetta,2008,"Finnikin of the Rock (Lumatere Chronicles, #1)"
4582,000037575718X,"Thomas Hardy, Alexander Theroux",1878,The Return of the Native  
4583,0062094734,"Michael Crichton, Richard   Preston",2011,Micro
4584,0679725164,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",1947,No Exit and Three Other Plays
4585,0001857237366,Greg Bear,1998,Foundation and Chaos (Second Foundation Trilogy #2)
4586,0743219570,P.D. James,1962,Cover Her Face (Adam Dalgliesh #1)
4587,0061985864,Kiersten White,2011,"Supernaturally (Paranormalcy, #2)"
4588,0001857236556,Terry Brooks,1996,"First King of Shannara (The Original Shannara Trilogy, #0)"
4589,0312377045,Louise Penny,2010,"Bury Your Dead (Chief Inspector Armand Gamache, #6)"
4590,0316018953,Michael Connelly,2007,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)"
4591,,منى المرشود,2007,أنت لي
4592,0393924769,"Nathaniel Hawthorne, Robert S. Levine",1851,The House of the Seven Gables
4593,0060525630,Erin Hunter,2005,"Rising Storm (Warriors, #4)"
4594,0001250128544,Glennon Doyle Melton,2016,Love Warrior
4595,0312377037,Louise Penny,2009,"The Brutal Telling (Chief Inspector Armand Gamache, #5)"
4596,0001451656505,Richard Paul Evans,2011,"The Prisoner of Cell 25 (Michael Vey, #1)"
4597,000014018998X,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert",1903,The Souls of Black Folk
4598,0451160312,"Hannah  Green, Joanne Greenberg",1964,I Never Promised You a Rose Garden
4599,0001423144333,Cinda Williams Chima,2012,"The Crimson Crown (Seven Realms, #4)"
4600,0316043893,Elin Hilderbrand,2009,The Castaways
4601,,Shonda Rhimes,2015,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person"
4602,0375700528,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984,The Lover
4603,0375836586,Christopher Paolini,2005,"Eragon & Eldest (Inheritance, #1-2)"
4604,0425267083,Maya Banks,2013,"Burn (Breathless, #3)"
4605,0142437301,"Graham Greene, John Updike",1940,The Power and the Glory
4606,000849759388X,Isabel Allende,1994,Paula
4607,0374187614,Marilynne Robinson,2014,"Lila (Gilead, #3)"
4608,0001857230752,Terry Brooks,1990,"The Scions of Shannara (Heritage of Shannara, #1)"
4609,0312150601,Kate Atkinson,1995,Behind the Scenes at the Museum
4610,0001101875941,Stephanie Danler,2016,Sweetbitter
4611,0380820846,Julia Quinn,2002,"Romancing Mister Bridgerton (Bridgertons, #4)"
4612,0152057803,"Edward Bloor, Danny De Vito",1997,Tangerine
4613,0727860992,Richard Matheson,1971,Hell House
4614,000030726419X,Claire Messud,2006,The Emperor's Children
4615,0399170863,Nora Roberts,2014,The Liar
4616,0553578685,Lisa Gardner,2001,"The Third Victim (Quincy & Rainie, #2)"
4617,0316225940,Michael Connelly,2016,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)"
4618,0230706150,David Baldacci,2010,"Hell's Corner (Camel Club, #5)"
4619,0515136530,Nora Roberts,2003,"Key of Valor (Key Trilogy, #3)"
4620,0060536357,"Bryan Burrough, John Helyar",1990,Barbarians at the Gate: The Fall of RJR Nabisco
4621,0316246654,Ann Leckie,2014,"Ancillary Sword (Imperial Radch, #2)"
4622,000082221900X,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",2003,Franz Kafka's The Castle (Dramatization)
4623,,Rysa Walker,2012,"Timebound (The Chronos Files, #1)"
4624,0312649614,"Catherynne M. Valente, Ana Juan",2011,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)"
4625,,Denise Grover Swank,2011,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)"
4626,0316224138,"James Patterson, Marshall Karp",2012,"NYPD Red (NYPD Red, #1)"
4627,0446576980,"Douglas Preston, Lincoln Child",2006,"The Book of the Dead (Pendergast, #7; Diogenes, #3)"
4628,0003847905171,Timur Vermes,2012,Er ist wieder da
4629,0307956350,Chris Pavone,2012,The Expats
4630,000074345300X,Kathy Reichs,2003,"Bare Bones (Temperance Brennan, #6)"
4631,0316099783,Elin Hilderbrand,2013,Beautiful Day
4632,0842329293,"Tim LaHaye, Jerry B. Jenkins",2000,"The Indwelling (Left Behind, #7)"
4633,0385518331,Jeff Lindsay,2006,"Dexter in the Dark (Dexter, #3)"
4634,0312278497,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski",1943,The Glass Bead Game
4635,0316219363,Kevin Powers,2012,The Yellow Birds
4636,0451213203,Harlan Coben,2004,Just One Look
4637,,Katie Ashley,2013,"The Proposal (The Proposition, #2)"
4638,0142004413,"Gerald Durrell, Helma Lapiņa",1956,"My Family and Other Animals (Corfu Trilogy, #1)"
4639,0451212452,Tawni O'Dell,1999,Back Roads
4640,0679723692,Raymond Carver,1983,Cathedral
4641,,J.K. Rowling,2016,Fantastic Beasts and Where to Find Them: The Original Screenplay
4642,0582418178,"Stephen King, Robin A.H. Waterfield",1982,The Body
4643,0785213066,Donald Miller,2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life
4644,0670063118,Alison Goodman,2011,"Eona: The Last Dragoneye (Eon, #2)"
4645,0486455599,Louisa May Alcott,1874,"Eight Cousins (Eight Cousins, #1)"
4646,000006443253X,Maurice Sendak,1962,Chicken Soup with Rice: A Book of Months (The Nutshell Library)
4647,0425203867,Sue Grafton,2004,"R is for Ricochet (Kinsey Millhone, #18)"
4648,,Quinn Loftis,2011,"Prince of Wolves (The Grey Wolves, #1)"
4649,000006000150X,"Doreen Cronin, Harry Bliss",1996,Diary of a Worm
4650,0001416949674,Susan Cooper,1975,"The Grey King (The Dark Is Rising, #4)"
4651,0345533631,Kevin Hearne,2013,"Hunted (The Iron Druid Chronicles, #6)"
4652,,Emily Snow,2012,"Devoured (Devoured, #1)"
4653,0140259449,Jane Austen,1813,The Complete Novels
4654,000055341884X,Michel Faber,2014,The Book of Strange New Things
4655,0061921262,Claire LaZebnik,2011,Epic Fail
4656,0345478169,Laurell K. Hamilton,2002,"A Caress of Twilight (Merry Gentry, #2)"
4657,0743482972,Richard Condon,1959,The Manchurian Candidate (Movie Tie-In Edition)
4658,0425193829,Judy Blume,1990,"Fudge-a-Mania (Fudge, #4)"
4659,0316101842,James Patterson,2012,"Nevermore (Maximum Ride, #8)"
4660,0001400079098,Anne Lamott,1993,Operating Instructions: A Journal of My Son's First Year
4661,0345376595,"Carl Sagan, Ann Druyan",1994,Pale Blue Dot: A Vision of the Human Future in Space
4662,,Abbi Glines,2013,"Simple Perfection (Rosemary Beach, #6; Perfection, #2)"
4663,0310266300,Shane Claiborne,2006,The Irresistible Revolution: Living as an Ordinary Radical
4664,0979777704,John Medina,2008,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School"
4665,0001416914161,D.J. MacHale,2007,"The Pilgrims of Rayne (Pendragon, #8)"
4666,0001439165645,Richard C. Morais,2008,The Hundred-Foot Journey
4667,0399250573,Anthony Horowitz,2011,Scorpia Rising (Alex Rider #9)
4668,0061944343,Lincoln Peirce,2010,"Big Nate: In a Class by Himself (Big Nate Novels, #1)"
4669,0061232920,Meg Cabot,2008,"Forever Princess (The Princess Diaries, #10)"
4670,0688156819,Tim Burton,1997,The Melancholy Death of Oyster Boy and Other Stories
4671,000037570504X,Edwidge Danticat,1994,"Breath, Eyes, Memory"
4672,0811216543,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",1932,Journey to the End of the Night
4673,,Michael Connelly,2009,"The Scarecrow (Jack McEvoy, #2)"
4674,0001476727910,Matt Haig,2013,The Humans
4675,0399250565,Anthony Horowitz,2009,"Crocodile Tears (Alex Rider, #8)"
4676,,Essam Youssef,2008,1/4 جرام
4677,0001590523172,Shaunti Feldhahn,2004,For Women Only: What You Need to Know about the Inner Lives of Men
4678,0553479016,"Dean Koontz, Keith Szarabajka",1998,"Seize the Night (Moonlight Bay, #2)"
4679,0060773758,Lynsay Sands,2005,A Quick Bite (Argeneau #1)
4680,0739439065,Nora Roberts,2003,"Key of Knowledge (Key Trilogy, #2)"
4681,0312971230,Matthew Reilly,1998,"Ice Station (Shane Schofield, #1)"
4682,0440217490,Ken Follett,1993,A Dangerous Fortune
4683,0143034359,Jasper Fforde,2003,The Well of Lost Plots (Thursday Next #3)
4684,0553585975,Adam Smith,1776,The Wealth of Nations
4685,0061692042,Richard Ford,2012,Canada
4686,0143037234,Jasper Fforde,2005,"The Big Over Easy (Nursery Crime, #1)"
4687,0689859376,"Holly Black, Tony DiTerlizzi",2000,"The Seeing Stone (The Spiderwick Chronicles, #2)"
4688,0140284583,Antony Beevor,1998,"Stalingrad: The Fateful Siege, 1942–1943"
4689,0001421532018,Kyousuke Motomi,2001,"Beast Master, Vol. 1 (Beast Master, #1)"
4690,0743490096,"Doreen Cronin, Betsy Lewin",2002,"Giggle, Giggle, Quack"
4691,0865471185,Beryl Markham,1942,West with the Night
4692,0001594489866,Steven Galloway,2008,The Cellist of Sarajevo
4693,0312351666,Lisa Kleypas,2009,"Smooth Talking Stranger (Travises, #3)"
4694,0399157530,Betty White,2011,If You Ask Me (And of Course You Won't)
4695,0872204200,"René Descartes, Donald A. Cress",1637,Discourse on Method and Meditations on First Philosophy
